Country or Area Code,Country or Area,Year,Flow,Trade (USD)
233,Estonia,2004,Re-Import,24293969
233,Estonia,2003,Import,7944175480
233,Estonia,2003,Export,5629181510
233,Estonia,2003,Re-Import,4298823
233,Estonia,2002,Re-Import,2433933
233,Estonia,2002,Import,5864475519
233,Estonia,2002,Export,4341041344
233,Estonia,2001,Import,5207843491
233,Estonia,2001,Export,3996831790
233,Estonia,2001,Re-Import,1584843
233,Estonia,2000,Import,5051531691
233,Estonia,2000,Export,3829703514
233,Estonia,2000,Re-Import,1070844
233,Estonia,1999,Import,4109452226
233,Estonia,1999,Export,3017194127
233,Estonia,1998,Import,4786737664
233,Estonia,1998,Export,3244834048
233,Estonia,1997,Import,4437264896
233,Estonia,1997,Export,2935698944
233,Estonia,1996,Import,3223890944
233,Estonia,1996,Export,2077993472
233,Estonia,1995,Import,2546270976
233,Estonia,1995,Export,1840378240
231,Ethiopia,2012,Import,11912931800
231,Ethiopia,2012,Export,2891346548
231,Ethiopia,2012,Re-Export,17049321
231,Ethiopia,2012,Re-Import,3203307
231,Ethiopia,2011,Import,8896288284
231,Ethiopia,2011,Export,2614891726
231,Ethiopia,2011,Re-Import,1709960
231,Ethiopia,2010,Export,2329792821
231,Ethiopia,2010,Re-Export,41520672
231,Ethiopia,2010,Re-Import,396920
231,Ethiopia,2010,Import,8601769230
231,Ethiopia,2009,Import,7973879979
231,Ethiopia,2009,Export,1618165976
231,Ethiopia,2009,Re-Export,31295426
231,Ethiopia,2009,Re-Import,262462
231,Ethiopia,2008,Import,8680325967
231,Ethiopia,2008,Export,1601834501
231,Ethiopia,2008,Re-Export,6840352
231,Ethiopia,2007,Import,5808649615
231,Ethiopia,2007,Export,1277145366
231,Ethiopia,2006,Import,5207320202
231,Ethiopia,2006,Export,1042962581
231,Ethiopia,2006,Re-Export,18225759
231,Ethiopia,2005,Import,4094775345
231,Ethiopia,2005,Export,926204231
231,Ethiopia,2005,Re-Export,17946630
231,Ethiopia,2004,Import,2873782901
231,Ethiopia,2004,Export,614700807
231,Ethiopia,2004,Re-Export,43456
231,Ethiopia,2003,Import,2685935872
231,Ethiopia,2003,Export,512688800
231,Ethiopia,2002,Import,1593514496
231,Ethiopia,2002,Export,414860000
231,Ethiopia,2001,Import,1810938240
231,Ethiopia,2001,Export,402608224
231,Ethiopia,2000,Import,1260420608
231,Ethiopia,2000,Export,481971392
231,Ethiopia,1999,Import,1385755264
231,Ethiopia,1999,Export,448578976
231,Ethiopia,1998,Import,1458664576
231,Ethiopia,1998,Export,560282816
231,Ethiopia,1997,Import,1113276032
231,Ethiopia,1997,Export,553974976
231,Ethiopia,1995,Import,1141000448
231,Ethiopia,1995,Export,421935072
97,EU-27,2012,Import,2.30106E+12
97,EU-27,2012,Export,2.16645E+12
97,EU-27,2011,Import,2.34729E+12
97,EU-27,2011,Export,1.93422E+12
97,EU-27,2010,Import,2.02694E+12
97,EU-27,2010,Export,1.79577E+12
97,EU-27,2009,Import,1.70473E+12
97,EU-27,2009,Export,1.58865E+12
97,EU-27,2008,Import,2.28492E+12
97,EU-27,2008,Export,1.92855E+12
97,EU-27,2007,Import,1.96753E+12
97,EU-27,2007,Export,1.70408E+12
97,EU-27,2006,Import,1.69772E+12
97,EU-27,2006,Export,1.45946E+12
97,EU-27,2005,Import,1.46552E+12
97,EU-27,2005,Export,1.3101E+12
97,EU-27,2004,Import,1.27865E+12
97,EU-27,2004,Export,1.18748E+12
97,EU-27,2003,Import,1.05763E+12
97,EU-27,2003,Export,9.83919E+11
97,EU-27,2002,Import,8.84557E+11
97,EU-27,2002,Export,8.42916E+11
97,EU-27,2001,Import,8.76782E+11
97,EU-27,2001,Export,7.91646E+11
97,EU-27,2000,Import,9.13278E+11
97,EU-27,2000,Export,7.8105E+11
234,Faeroe Isds,2009,Import,783439826
234,Faeroe Isds,2009,Export,761743826
234,Faeroe Isds,2008,Import,988075789
234,Faeroe Isds,2008,Export,852090544
234,Faeroe Isds,2007,Import,1015836717
234,Faeroe Isds,2007,Export,746230393
234,Faeroe Isds,2006,Import,783239856
234,Faeroe Isds,2006,Export,630967180
234,Faeroe Isds,2005,Import,746636147
234,Faeroe Isds,2005,Export,601764406
234,Faeroe Isds,2004,Import,628549861
234,Faeroe Isds,2004,Export,620097024
234,Faeroe Isds,2003,Import,739888997
234,Faeroe Isds,2003,Export,599298534
234,Faeroe Isds,2002,Import,495688932
234,Faeroe Isds,2002,Export,542029275
234,Faeroe Isds,2001,Import,499838537
234,Faeroe Isds,2001,Export,521707282
234,Faeroe Isds,2000,Import,532820288
234,Faeroe Isds,2000,Export,476729053
234,Faeroe Isds,1999,Import,477465030
234,Faeroe Isds,1999,Export,477880406
234,Faeroe Isds,1998,Import,378312224
234,Faeroe Isds,1998,Export,430419552
234,Faeroe Isds,1997,Import,350133024
234,Faeroe Isds,1997,Export,383610688
234,Faeroe Isds,1996,Import,370150528
234,Faeroe Isds,1996,Export,422306496
242,Fiji,2012,Import,2252597634
242,Fiji,2012,Export,1220602428
242,Fiji,2012,Re-Export,640331886
242,Fiji,2011,Import,2181871998
242,Fiji,2011,Export,1069470694
242,Fiji,2011,Re-Export,506625609
242,Fiji,2010,Import,1808458769
242,Fiji,2010,Export,841361398
242,Fiji,2010,Re-Export,286523808
242,Fiji,2010,Re-Import,3527
242,Fiji,2009,Import,1437019307
242,Fiji,2009,Export,628674985
242,Fiji,2009,Re-Export,170548317
242,Fiji,2009,Re-Import,25555
242,Fiji,2008,Import,2263879602
242,Fiji,2008,Export,921911052
242,Fiji,2008,Re-Export,306021619
242,Fiji,2007,Import,1779736173
242,Fiji,2007,Export,745733491
242,Fiji,2007,Re-Export,234843265
242,Fiji,2006,Import,1803873354
242,Fiji,2006,Export,678907787
242,Fiji,2006,Re-Export,212181824
242,Fiji,2006,Re-Import,8879
242,Fiji,2005,Import,1607296081
242,Fiji,2005,Export,701701255
242,Fiji,2005,Re-Export,203969841
242,Fiji,2005,Re-Import,23636
242,Fiji,2004,Import,1253949640
242,Fiji,2004,Export,544101328
242,Fiji,2003,Import,1087071488
242,Fiji,2003,Export,502957504
242,Fiji,2002,Import,795217344
242,Fiji,2002,Export,522546336
242,Fiji,2002,Re-Export,111332560
242,Fiji,2000,Export,469032864
246,Finland,2012,Import,76089021011
246,Finland,2012,Export,72974489144
246,Finland,2011,Import,83861658166
246,Finland,2011,Export,78794218004
246,Finland,2010,Import,68767143783
246,Finland,2010,Export,70116501475
246,Finland,2009,Import,60830316844
246,Finland,2009,Export,62860482542
246,Finland,2008,Import,92189842878
246,Finland,2008,Export,96896070517
246,Finland,2007,Import,81576271859
246,Finland,2007,Export,89798884876
246,Finland,2006,Import,69427442555
246,Finland,2006,Export,77279102962
246,Finland,2005,Import,58472542339
246,Finland,2005,Export,65238316354
246,Finland,2004,Import,50658368839
246,Finland,2004,Export,60915847980
246,Finland,2003,Import,41572433920
246,Finland,2003,Export,52503236608
246,Finland,2002,Import,33440047097
246,Finland,2002,Export,44517737827
246,Finland,2001,Import,33267927177
246,Finland,2001,Export,44300007648
246,Finland,2000,Import,33886398313
246,Finland,2000,Export,45474931211
246,Finland,1999,Import,31614075338
246,Finland,1999,Export,41765477900
246,Finland,1998,Import,32394584064
246,Finland,1998,Export,43210153984
246,Finland,1997,Import,31001018368
246,Finland,1997,Export,40980000768
246,Finland,1996,Import,30859608064
246,Finland,1996,Export,40561508352
246,Finland,1995,Import,29519845376
246,Finland,1995,Export,40408522752
246,Finland,1994,Import,23357644800
246,Finland,1994,Export,29761130496
246,Finland,1993,Import,18032754688
246,Finland,1993,Export,23473397760
246,Finland,1992,Import,21176002560
246,Finland,1992,Export,23952158720
246,Finland,1991,Import,21788467200
246,Finland,1991,Export,23017195520
246,Finland,1990,Import,27004112896
246,Finland,1990,Export,26649989120
246,Finland,1989,Import,24613038080
246,Finland,1989,Export,23270098944
246,Finland,1988,Import,20920432640
246,Finland,1988,Export,21662210048
280,Fmr Fed. Rep. of Germany,1990,Import,3.42483E+11
280,Fmr Fed. Rep. of Germany,1990,Export,3.98381E+11
280,Fmr Fed. Rep. of Germany,1989,Import,2.69576E+11
280,Fmr Fed. Rep. of Germany,1989,Export,3.41099E+11
280,Fmr Fed. Rep. of Germany,1988,Import,2.50293E+11
280,Fmr Fed. Rep. of Germany,1988,Export,3.23196E+11
736,Fmr Sudan,2011,Import,9546265054
736,Fmr Sudan,2011,Export,8981722935
736,Fmr Sudan,2011,Re-Export,2422322
736,Fmr Sudan,2010,Import,11874755636
736,Fmr Sudan,2010,Export,11529254971
736,Fmr Sudan,2010,Re-Export,11945709
736,Fmr Sudan,2009,Import,8589876660
736,Fmr Sudan,2009,Export,9079520267
736,Fmr Sudan,2009,Re-Export,39510795
736,Fmr Sudan,2008,Import,16416725968
736,Fmr Sudan,2008,Export,9500948592
736,Fmr Sudan,2008,Re-Export,32502351
736,Fmr Sudan,2007,Import,9853565681
736,Fmr Sudan,2007,Re-Import,2812849
736,Fmr Sudan,2006,Import,8844472038
736,Fmr Sudan,2006,Export,5478706057
736,Fmr Sudan,2006,Re-Export,138328130
736,Fmr Sudan,2005,Import,7366847668
736,Fmr Sudan,2005,Export,4505813021
736,Fmr Sudan,2005,Re-Export,148647023
736,Fmr Sudan,2004,Import,4034778228
736,Fmr Sudan,2004,Export,3612003765
736,Fmr Sudan,2004,Re-Export,224787141
736,Fmr Sudan,2003,Import,2897851946
736,Fmr Sudan,2003,Export,2480415359
736,Fmr Sudan,2002,Import,2492749877
736,Fmr Sudan,2002,Export,1616567066
736,Fmr Sudan,2001,Import,1957821241
736,Fmr Sudan,2001,Export,1811880814
736,Fmr Sudan,2000,Import,1860144782
736,Fmr Sudan,2000,Export,1631059824
736,Fmr Sudan,1999,Import,992804928
736,Fmr Sudan,1999,Export,222063840
736,Fmr Sudan,1998,Import,2058598784
736,Fmr Sudan,1998,Export,534651712
736,Fmr Sudan,1998,Re-Export,33201732
736,Fmr Sudan,1997,Import,1633988224
736,Fmr Sudan,1997,Export,490447040
736,Fmr Sudan,1997,Re-Export,1796800
736,Fmr Sudan,1996,Import,1072805888
736,Fmr Sudan,1996,Export,273146208
736,Fmr Sudan,1996,Re-Export,13457049
736,Fmr Sudan,1995,Import,1184930816
736,Fmr Sudan,1995,Export,685193216
736,Fmr Sudan,1995,Re-Export,97118
251,France,2013,Import,6.68658E+11
251,France,2013,Export,5.66879E+11
251,France,2012,Import,6.63269E+11
251,France,2012,Export,5.56576E+11
251,France,2012,Re-Import,6306183445
251,France,2011,Import,7.00852E+11
251,France,2011,Export,5.81542E+11
251,France,2011,Re-Import,8204273838
251,France,2010,Import,5.99172E+11
251,France,2010,Export,5.11651E+11
251,France,2010,Re-Import,7110451031
251,France,2009,Import,5.40502E+11
251,France,2009,Export,4.64113E+11
251,France,2009,Re-Import,6600056590
251,France,2008,Import,6.95004E+11
251,France,2008,Export,5.94505E+11
251,France,2008,Re-Import,7133679822
251,France,2007,Import,6.11364E+11
251,France,2007,Export,5.39731E+11
251,France,2007,Re-Import,6681094493
251,France,2006,Import,5.29902E+11
251,France,2006,Export,4.79013E+11
251,France,2006,Re-Import,5344874433
251,France,2005,Import,4.75857E+11
251,France,2005,Export,4.34354E+11
251,France,2005,Re-Import,5000066136
251,France,2004,Import,4.34242E+11
251,France,2004,Export,4.13708E+11
251,France,2004,Re-Import,5157210833
251,France,2003,Import,3.62517E+11
251,France,2003,Export,3.58132E+11
251,France,2003,Re-Import,4336383807
251,France,2002,Import,3.03831E+11
251,France,2002,Export,3.04892E+11
251,France,2002,Re-Import,3482504131
251,France,2001,Import,2.93866E+11
251,France,2001,Export,2.89599E+11
251,France,2001,Re-Import,3218478535
251,France,2000,Import,3.03758E+11
251,France,2000,Export,2.95345E+11
251,France,2000,Re-Import,3047473481
251,France,1999,Import,2.86593E+11
251,France,1999,Export,2.96025E+11
251,France,1998,Import,2.86036E+11
251,France,1998,Export,3.00571E+11
251,France,1997,Import,2.66575E+11
251,France,1997,Export,2.83346E+11
251,France,1996,Import,2.74914E+11
251,France,1996,Export,2.83901E+11
251,France,1995,Import,2.73387E+11
251,France,1995,Export,2.84046E+11
251,France,1994,Import,2.28282E+11
251,France,1994,Export,2.33307E+11
254,French Guiana,1995,Import,783246976
254,French Guiana,1995,Export,158168032
254,French Guiana,1994,Import,675630656
254,French Guiana,1994,Export,148860192
258,French Polynesia,2013,Import,1814846584
258,French Polynesia,2013,Export,151488051
258,French Polynesia,2013,Re-Import,203122
258,French Polynesia,2012,Import,1706270016
258,French Polynesia,2012,Export,139032342
258,French Polynesia,2012,Re-Import,246536
258,French Polynesia,2011,Import,1627726957
258,French Polynesia,2011,Export,149817861
258,French Polynesia,2011,Re-Import,174505
258,French Polynesia,2010,Import,1725757321
258,French Polynesia,2010,Export,153190887
258,French Polynesia,2010,Re-Import,112326
258,French Polynesia,2009,Import,1717055934
258,French Polynesia,2009,Export,148270991
258,French Polynesia,2009,Re-Import,476606
258,French Polynesia,2008,Import,2168695771
258,French Polynesia,2008,Export,195492836
258,French Polynesia,2008,Re-Import,86675
258,French Polynesia,2007,Import,1598157123
258,French Polynesia,2007,Export,167046650
258,French Polynesia,2007,Re-Import,505796
258,French Polynesia,2006,Import,1546772809
258,French Polynesia,2006,Export,186315623
258,French Polynesia,2006,Re-Import,94627
258,French Polynesia,2005,Import,1701510974
258,French Polynesia,2005,Export,210286560
258,French Polynesia,2005,Re-Import,202523
258,French Polynesia,2004,Import,1479656518
258,French Polynesia,2004,Export,185312113
258,French Polynesia,2004,Re-Import,322249
258,French Polynesia,2003,Import,1567873024
258,French Polynesia,2003,Export,151425296
258,French Polynesia,2002,Import,1267587968
258,French Polynesia,2002,Export,166805712
258,French Polynesia,2001,Import,1065704896
258,French Polynesia,2001,Export,184031008
258,French Polynesia,2000,Import,1071769920
258,French Polynesia,2000,Export,244225968
258,French Polynesia,1999,Import,927005761
258,French Polynesia,1999,Export,248894452
258,French Polynesia,1998,Import,1107377024
258,French Polynesia,1998,Export,252081760
258,French Polynesia,1997,Import,935016960
258,French Polynesia,1997,Export,221642624
258,French Polynesia,1996,Import,1015206784
258,French Polynesia,1996,Export,251155120
266,Gabon,2009,Import,2500862251
266,Gabon,2009,Export,5355977813
266,Gabon,2008,Import,2563071485
266,Gabon,2008,Export,9565944258
266,Gabon,2007,Import,2110233043
266,Gabon,2007,Export,6302024820
266,Gabon,2006,Import,1725735330
266,Gabon,2006,Export,6015409905
266,Gabon,2005,Import,1451090861
266,Gabon,2005,Export,5068411758
266,Gabon,2004,Import,964924144
266,Gabon,2004,Export,2779994547
266,Gabon,2003,Import,770031264
266,Gabon,2003,Export,319925047
266,Gabon,2002,Import,745192865
266,Gabon,2002,Export,2411061766
266,Gabon,2001,Import,1001327466
266,Gabon,2001,Export,2521518865
266,Gabon,2000,Import,951714505
266,Gabon,2000,Export,2601575680
266,Gabon,1999,Import,899443356
266,Gabon,1999,Export,2072117903
266,Gabon,1998,Import,1209275733
266,Gabon,1998,Export,2602773532
266,Gabon,1997,Import,986852282
266,Gabon,1997,Export,2631111668
266,Gabon,1996,Import,898120320
266,Gabon,1996,Export,3145602816
266,Gabon,1994,Import,707508032
266,Gabon,1994,Export,2391037952
266,Gabon,1993,Import,774905152
266,Gabon,1993,Export,2637019136
270,Gambia,2011,Import,343689176
270,Gambia,2011,Export,94731103
270,Gambia,2011,Re-Export,83509074
270,Gambia,2010,Import,285028380
270,Gambia,2010,Export,34985476
270,Gambia,2009,Import,303941364
270,Gambia,2009,Export,66025606
270,Gambia,2008,Import,322210918
270,Gambia,2008,Export,13670261
270,Gambia,2007,Import,320944125
270,Gambia,2007,Export,12518275
270,Gambia,2006,Import,259288319
270,Gambia,2006,Export,11463901
270,Gambia,2005,Import,259578928
270,Gambia,2005,Export,5093869
270,Gambia,2004,Import,236726251
270,Gambia,2004,Export,18082852
270,Gambia,2003,Import,162619537
270,Gambia,2003,Export,5074898
270,Gambia,2002,Import,156250055
270,Gambia,2002,Export,3838697
270,Gambia,2002,Re-Export,282230
270,Gambia,2001,Import,132325083
270,Gambia,2001,Export,6309161
270,Gambia,2001,Re-Export,270942
270,Gambia,2000,Import,189433712
270,Gambia,2000,Export,16240459
270,Gambia,1999,Import,192156944
270,Gambia,1999,Export,12287982
270,Gambia,1998,Import,257190352
270,Gambia,1998,Export,25635162
270,Gambia,1998,Re-Export,4741630
270,Gambia,1997,Import,256046064
270,Gambia,1997,Export,8648743
270,Gambia,1997,Re-Export,3084603
270,Gambia,1996,Import,219176944
270,Gambia,1996,Export,12829970
270,Gambia,1996,Re-Export,472877
270,Gambia,1995,Import,214548672
270,Gambia,1995,Export,18737044
270,Gambia,1995,Re-Export,317377
268,Georgia,2013,Re-Import,12724
268,Georgia,2013,Import,7873967907
268,Georgia,2013,Export,2909254858
268,Georgia,2013,Re-Export,1054529582
268,Georgia,2012,Import,7839645286
268,Georgia,2012,Export,2377453985
268,Georgia,2012,Re-Export,763042679
268,Georgia,2012,Re-Import,63688
268,Georgia,2011,Import,7057108558
268,Georgia,2011,Export,2189122029
268,Georgia,2011,Re-Export,488135028
268,Georgia,2011,Re-Import,264146
268,Georgia,2010,Import,5095248806
268,Georgia,2010,Export,1583337030
268,Georgia,2010,Re-Export,297808372
268,Georgia,2009,Import,4365698877
268,Georgia,2009,Export,1133621540
268,Georgia,2009,Re-Export,143525235
268,Georgia,2008,Import,6055674849
268,Georgia,2008,Export,1497484598
268,Georgia,2007,Import,5214130644
268,Georgia,2007,Export,1232361132
268,Georgia,2006,Import,3674472790
268,Georgia,2006,Export,935139221
268,Georgia,2005,Import,2489951668
268,Georgia,2005,Export,865454199
268,Georgia,2004,Import,1845554935
268,Georgia,2004,Export,646902963
268,Georgia,2003,Import,1141164677
268,Georgia,2003,Export,461405611
268,Georgia,2002,Import,795539063
268,Georgia,2002,Export,345933475
268,Georgia,2001,Import,753227816
268,Georgia,2001,Export,317636108
268,Georgia,2000,Import,709376222
268,Georgia,2000,Export,322748680
268,Georgia,1999,Import,603134080
268,Georgia,1999,Export,238166192
268,Georgia,1998,Import,880380304
268,Georgia,1998,Export,192322511
268,Georgia,1997,Import,941717999
268,Georgia,1997,Export,239786238
268,Georgia,1996,Import,686782731
268,Georgia,1996,Export,198765525
276,Germany,2012,Import,1.17329E+12
276,Germany,2012,Export,1.41618E+12
276,Germany,2011,Import,1.2603E+12
276,Germany,2011,Export,1.4822E+12
276,Germany,2010,Import,1.06682E+12
276,Germany,2010,Export,1.2711E+12
276,Germany,2009,Import,9.38363E+11
